Name,Description,Price1,Price2,Image
Marco Polo,Maní con Pasas,$1.590,$ Precio x Kg : $4.543,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/924863a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bilz,Bebida Sabor Frutal Botella,$2.050,$ Precio x L : $683,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/4059a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hielo Rock,Bolsa de Hielo Classic Bolsa,$990,$ Precio x Kg : $495,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/276292a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Virutex,Limpia Pisos Aroma Vitalidad,$1.690,$ Precio x L : $939,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/941822a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Mayonesa Tradicional Pote,$2.090,$ Precio x Kg : $5.443,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/375577a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Santa Rita,Vino Red Blend Botella,$3.690,$ Precio x L : $4.920,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/674394a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Watt's,Dulce de Membrillo Paquete,$1.750,$ Precio x Kg : $1.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/300927a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
KH-7,Limpiador Antigrasas Botella,$2.150,$ Precio x L : $2.867,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/585755a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colun,Jalea Sabor Limón Pote,$215,$ Precio x Kg : $2.150,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/2115a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colun,Yogu Mix Sabor Frutilla + Cereal Choco Colores Pote,$550,$ Precio x Kg : $3.929,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/770890a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Elvive,Shampoo Arcilla Purificante Anti-caspa,$3.380,$ Precio x L : $8.450,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/844337a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kardamili,Aceite de Oliva Kardamili Clasic,$2.540,$ Precio x L : $10.160,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/320921a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Jalea Sabor Guinda Pote 110 g,$295,$ Precio x Kg : $2.682,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/760530a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Acuenta,Arvejas Verdes Partidas Bolsa,$1.150,$ Precio x Kg : $1.150,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/297273a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Glade,Kit Aromatizador Automático Manzana y Canela Caja,$9.170,$ Precio x Kg : $52.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/744813a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Syrup sin Azucar para panqueque,$2.650,$ Precio x L : $3.732,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937373a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lysoform,Limpiador Inodoro Lavanda Botella,$1.550,$ Precio x L : $3.100,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/296091a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Juan Valdez,Café Grano Molido Fuerte Volcán,$6.440,$ Precio x Kg : $25.760,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/352187a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Centauro,Carbonada Tarro,$2.190,$ Precio x Kg : $3.911,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/289333a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clorox,Paño Trapero Microfibra,$2.690,$ Precio x Un : $2.690,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/739541a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dove,Desodorante Mujer Spray Dermoaclarant,$2.950,$ Precio x Kg : $33.146,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/869831a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lee Kum Kee,Salsa Teriyaki Botella,$3.150,$ Precio x L : $12.600,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/441786a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dove,Desodorante Hombre Spray Silver Control Frasco,$2.950,$ Precio x Kg : $33.146,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/713195a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Maybelline,Máscara de Pestañas The Color Ssal Volum Express,$7.190,$ Precio x Un : $7.190,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/573788a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Maggi,Crema de Mariscos Sobre,$350,$ Precio x Kg : $4.605,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/284449a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Always,Toallas Higiénicas Suave Ultrafina,$1.990,$ Precio x Un : $124,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937578a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Acuenta,Limpiador para Pisos Aroma Floral Botella,$1.250,$ Precio x L : $625,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/300485a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ambrosoli,Gelatina en Polvo Sabor Piña Caja,$540,$ Precio x Kg : $5.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/735074a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Convida,Hallullas Pan de Arroz Prehorneado sin Gluten Bolsa,$1.690,$ Precio x Un : $1.690,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/738580a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Misiones de Rengo,Espumante Rose,$4.490,$ Precio x L : $5.987,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/965228a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Aceituna Azapa Bolsa,$1.190,$ Precio x Kg : $3.606,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/11122a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Miguel Torres,Vino Reserva Cabernet Sauvignon Botella,$12.490,$ Precio x L : $16.653,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/291093a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cif,Cif Active Gel Concentrado Limón 900 ml,$4.100,$ Precio x L : $4.556,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/922959a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nature Valley,Barra de Granola Dulce y Maní Caja,$2.690,$ Precio x Kg : $12.810,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/663578a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Campari,Licor Botella,$10.790,$ Precio x L : $14.387,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/321763a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Palo Alto,Vino ME/SY/TE/VI,$4.490,$ Precio x L : $5.987,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/576240a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Sanabel,Pan Arabe Blanco,$850,$ Precio x Un : $121,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/643531a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Huggies,Toallitas Húmedas Manitos y Carita,$990,$ Precio x Un : $41,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/852150a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Undurraga,Pinot Carmenère Botella,$2.790,$ Precio x L : $3.720,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/291815a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
La Preferida,Paté Salchichón Té Embutido,$1.290,$ Precio x Kg : $8.063,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/331506a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Poett,Limpiador Líquido Solo Para Ti,$1.850,$ Precio x L : $1.028,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/536368a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Menta,Menta Bandeja,$790,$ Precio x Un : $790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/329572a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ambrosoli,Cobertura de Chocolate para Pastel Bolsa,$4.750,$ Precio x Kg : $4.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/269738a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Llanquihue,Chorizo Parrillero Paquete,$4.790,$ Precio x Kg : $9.580,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/6985a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Donnasept,Jabón Íntimo Frescura Extrema,$3.340,$ Precio x L : $16.700,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/835249a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Mayonesa Light Pote,$3.290,$ Precio x Kg : $3.950,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/375575a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Flan Sabor Caramelo Pote,$310,$ Precio x Kg : $2.818,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/760536a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fibro,Guantes Multiuso Talla M,$1.790,$ Precio x Un : $1.790,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/271126a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Soprole,Yogurt Batifrut Clásico con Trozos de Durazno Pote,$460,$ Precio x Kg : $2.788,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/2223a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Parent's Choice,Colado Arándano Platano Espinaca Kale Arroz Int Orgánico 1 Un,$550,$ Precio x Kg : $6.111,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/990866a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Monster,Bebida Energizante Regular,$1.390,$ Precio x L : $2.939,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/539998a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Simond's,Acondicionador Brillitos de Argán,$1.890,$ Precio x L : $4.725,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/932019a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tempano,Jibia al natural Tempano Lata,$1.990,$ Precio x Kg : $4.682,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/311183a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clorinda,Cloro Gel Flores Silvestre Caja,$1.990,$ Precio x L : $1.327,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/630217a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tresemmé,"Tresemmé Crema de Tratamiento Liso Keratina, Con Keratina Y Perla 400g",$2.450,$ Precio x L : $6.125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/591352a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nutra Food,Galleta sin Azúcar Sabor Naranja Caja,$2.650,$ Precio x Kg : $12.619,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/284859a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pancho Villa,Burritos y Wraps XL,$1.650,$ Precio x Un : $206,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/880285a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ajo,Ajo Malla,$2.090,$ Precio x Un : $348,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/331188a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fuchs,Pan Molde 12 Granos,$1.490,$ Precio x Kg : $3.921,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/916362a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lucchetti,Fideos Cabellos de Ángel Bolsa,$650,$ Precio x Kg : $1.625,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/293589a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colun,Flan sabor Tres Leches Pote,$255,$ Precio x Kg : $2.550,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/566680a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Almendra Fileteada,$3.090,$ Precio x Kg : $22.071,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/901491a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Breden Master,Pan Precocido Amasado Campo Mini,$2.550,$ Precio x Kg : $2.550,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/950063a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Subercaseaux,Espumante Moscato Subercaseaux Botella,$4.450,$ Precio x L : $5.933,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/292565a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Sandy Mac,Whisky 40% Vol Sandy Mac Botella,$6.990,$ Precio x L : $9.320,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/290481a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Yogurt Batido Vainilla,$140,$ Precio x Kg : $1.167,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/916388a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Guallarauco,Frasco conserva mango al jugo,$2.850,$ Precio x Kg : $5.229,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/883122a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Watt's,Mermelada Frutilla Light Bolsa,$960,$ Precio x Kg : $3.840,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/2817a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
